epoch,lambda,mu,disturbance,q_FCFS,q_RoundRobin,q_PID_Tustin,q_AZFS,error_AZFS,KI_AZFS,mu_hat_AZFS,u_AZFS
107,20.0,9.796580154459663,1,703.6916525055536,811.3224872549979,20.286306111378973,19.31702427158536,0.6829757284146396,-0.10192314415231253,9.809840870235577,2.1970948744453405
108,20.0,10.504184882474437,1,713.1874676230792,821.8687208607708,18.790367161498192,18.570505127994533,1.429494872005467,-0.1019384527463783,9.879275271459463,1.9750717809817946
109,20.0,8.963607746084591,1,724.2238598769947,833.8014738892947,21.705217525910214,22.832888032568405,-2.8328880325684054,-0.10122199984536621,9.787708518921976,1.7557235369096227
110,20.0,10.260654186127514,1,733.9632056908671,844.5668851217799,18.773734353715803,17.474758052802507,2.525241947197493,-0.10216895998351007,9.83500308564253,2.4713950514042557
111,20.0,10.142641361399367,1,743.8205643294677,855.4385078965205,19.597713762896905,20.447074815243294,-0.44707481524329395,-0.10167764984841071,9.865766913218213,1.6788213869380004
112,20.0,9.643510026581923,1,754.1770543028858,866.7593488725968,20.240940974451778,20.953984213897105,-0.9539842138971046,-0.10136059454842726,9.843541224554585,2.0213688322627674
113,20.0,9.132365287366927,1,765.0446890155189,878.5402201139666,21.49533583073267,21.146116692939863,-1.146116692939863,-0.10158945619138701,9.772423630835819,2.168974509633123
114,20.0,10.043277704628322,1,775.0014113108906,889.501270179801,19.487750723264206,17.99165672556733,2.0083432744326686,-0.10232876078402996,9.799509038215069,2.305468458439826
115,20.0,9.682304374561719,1,785.3191069363289,900.7871962426955,20.31509302701214,20.707976508373726,-0.7079765083737257,-0.10204592863788459,9.787788571849733,1.7850792072394412
116,20.0,10.139605726812823,1,795.179501209516,911.6615510885639,19.02086999016187,19.120311624116894,0.8796883758831058,-0.10216812435814766,9.822970287346042,2.129043817470255
117,20.0,10.013111287314066,1,805.166389922202,922.6497509299812,19.55363987209205,20.288421765063916,-0.2884217650639158,-0.10180220144696975,9.841984387342846,1.8807231157923618
118,20.0,10.96106733479255,1,814.2053225874095,932.7847903286679,17.610097729991764,18.072098898662734,1.927901101337266,-0.10160552594312554,9.953892682087817,2.026839375019828
119,20.0,9.856386623516185,1,824.3489359638933,943.9140423675034,20.318057980382886,22.18829572269189,-2.1882957226918904,-0.10046320891117455,9.944142076230655,1.6115239572759805
120,20.0,9.385901504426881,1,834.9630344594664,955.4667310135192,21.236626263177286,21.133818804994824,-1.1338188049948243,-0.10056171687151234,9.888318019050278,2.2432024145753795
121,20.0,10.10756538097379,1,844.8554690784925,966.3699221706428,20.071317756759044,18.367364930315887,1.6326350696841132,-0.10112943354708619,9.91024275524263,2.2524171762998337
122,20.0,10.13199801038306,1,854.7234710681095,977.251123961298,20.022894857380788,20.01801661239473,-0.018016612394731624,-0.10090570177718289,9.932418280756673,1.8110296013794247
123,20.0,10.815512545144262,1,863.9079585229651,987.5171626706682,18.407004969443193,18.625920366766263,1.3740796332337375,-0.10068041555775255,10.020727707195432,1.9779086896101539
124,20.0,10.501066747548748,1,873.4068917754164,998.0662025978743,19.353569457806056,20.757564273645887,-0.7575642736458867,-0.09979315167719258,10.068761611230762,1.7015753277914714
125,20.0,10.214122635489705,1,883.1927691399267,1008.8734922259335,19.86694952601899,20.431676871926925,-0.43167687192692483,-0.09931707975731528,10.083297713656657,1.9899787898664147
126,20.0,10.877981734731737,1,892.3147874051949,1019.0833086646751,18.888479643115396,18.673525509937043,1.3264744900629566,-0.09917390405379145,10.162766115764164,2.0002011303732403
127,20.0,9.28674216740629,1,903.0280452377887,1030.7252407140095,22.15615897758519,22.94305640443438,-2.9430564044343797,-0.09839840734392494,10.075163720928376,1.6938630169697122
128,20.0,9.616149080350151,1,913.4118961574385,1042.0707065416943,21.349219365746976,19.739998930352723,0.2600010696472772,-0.09925397022807436,10.029262256870554,2.4129261391647194
129,20.0,9.444054435156685,1,923.9678417222818,1053.5710575500534,21.797355723341038,20.22200803615158,-0.22200803615157838,-0.09970823121261478,9.970741474699167,2.0666961449886356
130,20.0,9.76611411810654,1,934.2017276041753,1064.7815548437575,20.522521913904015,19.350230229863715,0.6497697701362846,-0.10029344382637015,9.950278739039904,2.1371630060712925
131,20.0,9.173988311466214,1,945.027739292709,1076.5249653634378,21.4701120650445,21.14276644556936,-1.142766445569361,-0.10049969716692472,9.872649696282537,1.9846835603155875
132,20.0,10.381090568088643,1,954.6466487246204,1087.181983852158,18.352138303536762,17.477119727248155,2.522880272751845,-0.10128993033922207,9.923493783463147,2.279687915551873
133,20.0,9.866666381740735,1,964.7799823428796,1098.3019841085913,19.669450528861425,21.109403802360546,-1.1094038023605464,-0.10077096049240586,9.917811043290905,1.658890175427206
134,20.0,9.117516223298406,1,975.6624661195813,1110.0962195076227,20.906238199599414,21.65282178815447,-1.6528217881544691,-0.10082870057062332,9.837781561291655,2.1339783267385677
135,20.0,9.390652551275474,1,986.2718135683058,1121.6446322114748,20.585823068191935,19.52536709125429,0.4746329087457113,-0.10164893312275422,9.793068660290036,2.356327696725905
136,20.0,10.188108308470117,1,996.0837052598357,1132.4753347338517,18.890228660064675,18.180098176849725,1.8199018231502748,-0.10211303879190647,9.832572625108044,2.0951160184132207
137,20.0,10.50287594073663,1,1005.580829319099,1143.0227463871888,18.320436649563124,19.532241452790533,0.46775854720946697,-0.10170278299765029,9.899602956670902,1.775500046775884
138,20.0,11.198038535015073,1,1014.3827907840839,1152.9445117056753,17.11600950831453,18.665098190128116,1.3349018098718837,-0.10101415222174587,10.029446514505318,1.8634641412791249
139,20.0,11.748317479604397,1,1022.6344733044795,1162.3710259740312,16.954911421018316,19.354957814027536,0.6450421859724642,-0.09970639940636075,10.201333611015226,1.6436515619895231
140,20.0,10.248645659965598,1,1032.3858276445137,1173.147244880062,20.197080187427158,22.45077646454207,-2.45077646454207,-0.09802639910925147,10.206064815910263,1.6494063616150243
141,20.0,9.406277127980882,1,1042.9795505165328,1184.6815954648794,22.138484877979113,21.765266406268978,-1.765266406268978,-0.09798095720900157,10.126086047117326,2.1991176505676027
142,20.0,8.720772231561215,1,1054.2587782849716,1196.8329004564744,23.962863334501616,21.664799957389544,-1.664799957389544,-0.09875483926829537,9.985554665561716,2.304895244957108
143,20.0,10.160626877406301,1,1064.0981514075654,1207.6883362668086,20.397263787085105,16.653711450168615,3.3462885498313852,-0.10014466231393337,10.003061886746176,2.461569429622191
144,20.0,9.512235342813804,1,1074.5859160647517,1219.1273244582762,21.452124621903348,21.187443143282852,-1.1874431432828523,-0.099969390504819,9.953979232352939,1.6259341521202
145,20.0,9.750785643892188,1,1084.8351304208595,1230.3516173787732,20.037459375730595,19.749359656947913,0.25064034305208693,-0.10046233537937754,9.933659873506864,2.198600632736048
146,20.0,9.632741920564115,1,1095.2023885002955,1241.6821496502655,20.232744523873777,20.199123639658406,-0.1991236396584064,-0.10066783166866893,9.90356807821259,2.029560864238809
147,20.0,9.915525468150168,1,1105.2868630321452,1252.7581767289303,19.332265967686443,19.429632520656583,0.5703674793434175,-0.10097370887972745,9.904763817206348,2.0946435149317977
148,20.0,10.639588138472586,1,1114.6472748936726,1263.1825474043048,17.974617928179264,18.574877543759953,1.4251224562400466,-0.10096151896755186,9.978246249332972,1.9601092359474102
149,20.0,10.094229140467206,1,1124.5530457532054,1274.0977411778842,19.30813242183109,21.093582508971004,-1.0935825089710036,-0.10021801176402599,9.989844538446395,1.7318107991731044
150,20.0,9.904819097776787,1,1134.6482266554287,1285.1834039898852,19.805849259575975,20.36130330436336,-0.36130330436336067,-0.10010165785377861,9.981341994379434,2.093150717842102
151,20.0,9.378607748304512,1,1145.2696189071241,1296.7426570164112,21.24764536886674,21.077754096445933,-1.0777540964459327,-0.10018692882811822,9.921068569771942,2.0561206658209534
152,20.0,8.995190233177386,1,1156.2744286739467,1308.6469858065516,22.09861284473899,20.96092316759561,-0.9609231675956096,-0.10079559403982502,9.828480736112486,2.236398609409333
153,20.0,9.708215254556002,1,1166.5662134193906,1319.9095920774512,20.398201854144514,18.413741151087304,1.5862588489126956,-0.10174512489257172,9.816454187956838,2.3224847642234816
154,20.0,9.967730469509007,1,1176.5984829498816,1330.9386346548931,19.60896068921022,19.413505242394418,0.5864947576055819,-0.10186977709597364,9.831581816112056,1.906174727217399
155,20.0,11.06075794814793,1,1185.5377250017336,1340.98395250156,17.035657440211367,17.883773343462124,2.116226656537876,-0.10171303241978762,9.954499429315643,1.9464969760537383
156,20.0,10.078164712883732,1,1195.4595602888498,1351.9136042599646,19.409252350762536,21.95086186454804,-1.9508618645480382,-0.10045708547182552,9.966865957672452,1.580933824046928
157,20.0,10.589643706613835,1,1204.869916582236,1362.382924924012,18.394433328161853,18.829673005953243,1.170326994046757,-0.10033244193779933,10.02914373256659,2.1833774109089523
158,20.0,9.700422640876509,1,1215.1694939413596,1373.6525445472232,20.908738367441945,21.80964211335121,-1.8096421133512095,-0.09970940956333137,9.996271623397583,1.7545659114770422
159,20.0,9.289033740149785,1,1225.8804602012099,1385.2924141810884,21.737613599619756,21.061707171749667,-1.0617071717496671,-0.10003729767200094,9.925547835072804,2.2335945289899426
160,20.0,9.420929942660576,1,1236.4595302585492,1396.813577232694,21.613173364898422,19.716064208568213,0.28393579143178727,-0.10075010635346608,9.87508604583158,2.265768145299805
161,20.0,9.564864361278548,1,1246.8946658972707,1408.2051993075431,20.978108470524084,19.606404534507014,0.39359546549298585,-0.10126494041255618,9.844063877376279,2.1024511079813277
162,20.0,11.277081839461099,1,1255.6175840578096,1418.055825652028,16.898906607926776,16.471447298668146,3.5285527013318543,-0.10158406248238692,9.987365673584762,2.051502114215784
163,20.0,9.507167992465368,1,1266.1104160653442,1429.4993744588091,20.659049896641907,23.306826642598523,-3.306826642598523,-0.10012650309228843,9.939345905472823,1.3847047476706906
